Key,Username,Human,Version,List,list_type,LEV0,LEV1,LEV2,LEV3,LEV4,LEV5
FLANNEL,A3SATHBTQSI,0,A,5,Cat,0,0,0,0,0,0
FUNK,A3SATHBTQSI,0,A,4,Unrel,0,1,1,1,1,1
GAZEBO,A3SATHBTQSI,1,A,6,Ad_hoc,1,0,0,0,0,0
GEAR,A3SATHBTQSI,0,A,2,Ad_hoc,0,1,1,1,1,1
GINGER,A3SATHBTQSI,0,A,1,Cat,0,1,1,1,1,1
GYROSCOPE,A3SATHBTQSI,1,A,2,Ad_hoc,1,1,1,1,1,1
HARVEST,A3SATHBTQSI,0,A,3,Unrel,0,1,1,1,1,1
HELMET,A3SATHBTQSI,1,A,3,Unrel,1,0,0,0,0,0
HERMIT,A3SATHBTQSI,0,A,3,Unrel,0,0,0,0,0,0
HORSERADISH,A3SATHBTQSI,1,A,1,Cat,1,1,1,1,1,1
HOUSE,A3SATHBTQSI,0,A,6,Ad_hoc,0,0,0,0,0,0
HURRICANE,A3SATHBTQSI,0,A,2,Ad_hoc,0,0,0,0,0,0
INDEX,A3SATHBTQSI,0,A,3,Unrel,0,0,0,0,0,0
INFANT,A3SATHBTQSI,0,A,4,Unrel,0,0,0,0,0,0
JAM,A3SATHBTQSI,0,A,3,Unrel,0,1,1,1,1,1
JERSEY,A3SATHBTQSI,0,A,5,Cat,0,1,1,1,1,1
KEG,A3SATHBTQSI,0,A,3,Unrel,0,0,0,0,0,0
KEROSENE,A3SATHBTQSI,1,A,4,Unrel,1,0,0,0,0,0
LACE,A3SATHBTQSI,1,A,5,Cat,1,0,0,0,0,0
LANTERN,A3SATHBTQSI,0,A,3,Unrel,0,0,0,0,0,0
LINEN,A3SATHBTQSI,0,A,5,Cat,0,1,1,1,1,1
LYCRA,A3SATHBTQSI,0,A,5,Cat,0,0,0,0,0,0
MANUAL,A3SATHBTQSI,0,A,3,Unrel,0,1,1,1,1,1
MATH,A3SATHBTQSI,1,A,4,Unrel,1,1,1,1,1,1
METEOR,A3SATHBTQSI,1,A,3,Unrel,1,0,0,0,0,0
NUGGET,A3SATHBTQSI,0,A,4,Unrel,0,0,0,0,0,0
NUTMEG,A3SATHBTQSI,0,A,1,Cat,0,0,0,0,0,0
ONION SALT,A3SATHBTQSI,0,A,1,Cat,0,1,1,1,1,1
ORB,A3SATHBTQSI,1,A,2,Ad_hoc,1,1,1,1,1,1
OREGANO,A3SATHBTQSI,1,A,1,Cat,1,0,0,0,0,0
ORPHAN,A3SATHBTQSI,0,A,3,Unrel,0,0,0,0,0,0
OUTLAW,A3SATHBTQSI,0,A,4,Unrel,0,0,0,0,0,0
PENCIL,A3SATHBTQSI,1,A,6,Ad_hoc,1,0,0,0,0,0
PINT,A3SATHBTQSI,0,A,4,Unrel,0,0,0,0,0,0
PINWHEEL,A3SATHBTQSI,0,A,2,Ad_hoc,0,1,1,1,1,1
POLYESTER,A3SATHBTQSI,1,A,5,Cat,1,1,1,1,1,1
PROPELLER,A3SATHBTQSI,0,A,2,Ad_hoc,0,0,0,0,0,0
QUICHE,A3SATHBTQSI,0,A,4,Unrel,0,0,0,0,0,0
RECORD,A3SATHBTQSI,0,A,2,Ad_hoc,0,0,0,0,0,0
ROCKING HORSE,A3SATHBTQSI,0,A,6,Ad_hoc,0,0,0,0,0,0
ROSEMARY,A3SATHBTQSI,1,A,1,Cat,1,1,1,1,1,1
ROTISSERIE,A3SATHBTQSI,0,A,2,Ad_hoc,0,1,1,1,1,1
ROULETTE,A3SATHBTQSI,1,A,2,Ad_hoc,1,1,1,1,1,1
RULER,A3SATHBTQSI,1,A,6,Ad_hoc,1,1,1,1,1,1
SAGE,A3SATHBTQSI,0,A,1,Cat,0,0,0,0,0,0
SATELLITE,A3SATHBTQSI,0,A,2,Ad_hoc,0,0,0,0,0,0
SHEEPSKIN,A3SATHBTQSI,0,A,5,Cat,0,1,1,1,1,1
SHELF,A3SATHBTQSI,0,A,6,Ad_hoc,0,1,1,1,1,1
SHIP,A3SATHBTQSI,0,A,6,Ad_hoc,0,1,1,1,1,1
SLED,A3SATHBTQSI,0,A,6,Ad_hoc,0,0,0,0,0,0
SOLAR,A3SATHBTQSI,0,A,4,Unrel,0,0,0,0,0,0
SPHERE,A3SATHBTQSI,0,A,2,Ad_hoc,0,0,0,0,0,0
SPIRAL,A3SATHBTQSI,1,A,2,Ad_hoc,1,1,1,1,1,1
SPOOL,A3SATHBTQSI,0,A,2,Ad_hoc,1,0,0,0,0,0
STAIRS,A3SATHBTQSI,0,A,6,Ad_hoc,0,1,1,1,1,1
SUGAR,A3SATHBTQSI,0,A,1,Cat,0,1,1,1,1,1
TABLE,A3SATHBTQSI,0,A,6,Ad_hoc,0,1,1,1,1,1
TERRY,A3SATHBTQSI,0,A,5,Cat,0,0,0,0,0,0
THYME,A3SATHBTQSI,1,A,1,Cat,1,1,1,1,1,1
TOP,A3SATHBTQSI,0,A,2,Ad_hoc,0,0,0,0,0,0
TORNADO,A3SATHBTQSI,0,A,2,Ad_hoc,0,0,0,0,0,0
TURMERIC,A3SATHBTQSI,1,A,1,Cat,0,0,0,0,0,0
TWEED,A3SATHBTQSI,0,A,5,Cat,0,1,1,1,1,1
TWILL,A3SATHBTQSI,0,A,5,Cat,0,0,0,0,0,0
VALVE,A3SATHBTQSI,1,A,4,Unrel,1,1,1,1,1,1
VANILLA,A3SATHBTQSI,1,A,1,Cat,1,1,1,1,1,1
VAPOR,A3SATHBTQSI,0,A,4,Unrel,0,0,0,0,0,0
WAX,A3SATHBTQSI,1,A,3,Unrel,1,1,1,1,1,1
WHALE,A3SATHBTQSI,1,A,3,Unrel,1,1,1,1,1,1
WINDMILL,A3SATHBTQSI,0,A,2,Ad_hoc,0,0,0,0,0,0
WORSTED,A3SATHBTQSI,1,A,5,Cat,1,0,0,0,0,0
YO-YO,A3SATHBTQSI,0,A,2,Ad_hoc,0,1,1,1,1,1
ALARM,A3SKEW89V5,0,D,3,Ad_hoc,0,0,0,0,0,0
ANVIL,A3SKEW89V5,1,D,6,Unrel,1,0,0,0,0,0
AVENUE,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
BARRACKS,A3SKEW89V5,0,D,4,Cat,0,1,1,1,1,1
BARS,A3SKEW89V5,1,D,3,Ad_hoc,1,0,0,0,0,0
BASKET,A3SKEW89V5,1,D,5,Cat,1,1,1,1,1,1
BLAZE,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
BLISTER,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
BOULDER,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
BROTH,A3SKEW89V5,1,D,6,Unrel,1,0,0,0,0,0
BRUSH,A3SKEW89V5,0,D,2,Ad_hoc,0,1,1,1,1,1
BUCKET,A3SKEW89V5,0,D,5,Cat,0,0,0,0,0,0
BUILDING,A3SKEW89V5,1,D,4,Cat,1,0,0,0,0,0
BUNGALOW,A3SKEW89V5,0,D,4,Cat,0,1,1,1,1,1
BUNKBED,A3SKEW89V5,0,D,3,Ad_hoc,0,0,0,0,0,0
CAFETERIA,A3SKEW89V5,0,D,3,Ad_hoc,0,0,0,0,0,0
CANDLE,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
CANYON,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
CASTLE,A3SKEW89V5,1,D,4,Cat,1,1,1,1,1,1
CELL,A3SKEW89V5,1,D,3,Ad_hoc,1,0,0,0,0,0
CELLOPHANE,A3SKEW89V5,0,D,1,Unrel,1,1,1,1,1,1
CEREAL,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
CHAIN,A3SKEW89V5,0,D,3,Ad_hoc,0,1,1,1,1,1
CHAINLINK,A3SKEW89V5,1,D,3,Ad_hoc,1,1,1,1,1,1
CIGARETTE,A3SKEW89V5,0,D,3,Ad_hoc,0,0,0,0,0,0
CLASS,A3SKEW89V5,1,D,6,Unrel,1,0,0,0,0,0
CLIPPERS,A3SKEW89V5,0,D,5,Cat,0,0,0,0,0,0
COMB,A3SKEW89V5,0,D,2,Ad_hoc,0,1,1,1,1,1
COMPOST,A3SKEW89V5,1,D,5,Cat,1,0,0,0,0,0
COTTAGE,A3SKEW89V5,1,D,4,Cat,1,1,1,1,1,1
CULTIVATOR,A3SKEW89V5,0,D,5,Cat,0,0,0,0,0,0
CURLING IRON,A3SKEW89V5,1,D,2,Ad_hoc,1,1,1,1,1,1
DAY,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
DEODORANT,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
DETECTIVE,A3SKEW89V5,1,D,3,Ad_hoc,1,0,0,0,0,0
DETOUR,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
DORM,A3SKEW89V5,1,D,4,Cat,1,1,1,1,1,1
DOWEL,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
DUPLEX,A3SKEW89V5,0,D,4,Cat,0,0,0,0,0,0
DWARF,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
EDGER,A3SKEW89V5,1,D,5,Cat,1,0,0,0,0,0
FAUCET,A3SKEW89V5,0,D,2,Ad_hoc,0,1,1,1,1,1
FIGHTS,A3SKEW89V5,0,D,3,Ad_hoc,0,1,1,1,1,1
FINGERPRINTS,A3SKEW89V5,1,D,3,Ad_hoc,1,1,1,1,1,1
FLURRY,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
FOSSIL,A3SKEW89V5,1,D,1,Unrel,1,1,1,1,1,1
FOUL,A3SKEW89V5,1,D,6,Unrel,1,1,1,1,1,1
GIN,A3SKEW89V5,0,D,1,Unrel,0,1,1,1,1,1
GONG,A3SKEW89V5,1,D,1,Unrel,1,1,1,1,1,1
GUARD,A3SKEW89V5,0,D,3,Ad_hoc,0,1,1,1,1,1
HAIR DRYER,A3SKEW89V5,0,D,2,Ad_hoc,0,1,1,1,1,1
HOTEL,A3SKEW89V5,0,D,4,Cat,0,0,0,0,0,0
HOUSEBOAT,A3SKEW89V5,1,D,4,Cat,1,0,0,0,0,0
IGLOO,A3SKEW89V5,0,D,4,Cat,0,0,0,0,0,0
INMATE,A3SKEW89V5,1,D,3,Ad_hoc,1,1,1,1,1,1
IRON,A3SKEW89V5,1,D,6,Unrel,1,1,1,1,1,1
JACKPOT,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
JAR,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
JAZZ,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
JOKE,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
KISS,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
KNOCK,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
LADDER,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
LANCE,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
LANDMARK,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
LASER,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
LODGE,A3SKEW89V5,0,D,4,Cat,0,0,0,0,0,0
LOOFAH,A3SKEW89V5,1,D,2,Ad_hoc,1,0,0,0,0,0
LOTION,A3SKEW89V5,1,D,2,Ad_hoc,1,0,0,0,0,0
MACHETE,A3SKEW89V5,0,D,5,Cat,0,0,0,0,0,0
MANSION,A3SKEW89V5,1,D,4,Cat,1,0,0,0,0,0
MARSH,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
MASCOT,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
MAT,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
MAUVE,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
MEDICINE,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
MOTEL,A3SKEW89V5,0,D,4,Cat,0,0,0,0,0,0
MOUTHWASH,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
NEEDLE,A3SKEW89V5,0,D,3,Ad_hoc,0,0,0,0,0,0
OFFICER,A3SKEW89V5,0,D,3,Ad_hoc,0,1,1,1,1,1
PALACE,A3SKEW89V5,0,D,4,Cat,0,0,0,0,0,0
PENTHOUSE,A3SKEW89V5,0,D,4,Cat,0,1,1,1,1,1
PICK,A3SKEW89V5,0,D,5,Cat,0,1,1,1,1,1
PISTOL,A3SKEW89V5,0,D,3,Ad_hoc,0,0,0,0,0,0
PITCHFORK,A3SKEW89V5,1,D,5,Cat,1,1,1,1,1,1
PLANTER,A3SKEW89V5,0,D,5,Cat,0,0,0,0,0,0
PLOW,A3SKEW89V5,0,D,5,Cat,0,0,0,0,0,0
PLUNGER,A3SKEW89V5,0,D,2,Ad_hoc,0,1,1,1,1,1
ROOM,A3SKEW89V5,1,D,4,Cat,1,0,0,0,0,0
SCALE,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
SCYTHE,A3SKEW89V5,1,D,5,Cat,1,0,0,0,0,0
SEEDS,A3SKEW89V5,0,D,5,Cat,0,1,1,1,1,1
SHACK,A3SKEW89V5,0,D,4,Cat,0,0,0,0,0,0
SHACKLE,A3SKEW89V5,0,D,3,Ad_hoc,0,0,0,0,0,0
SHAMPOO,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
SHAVER,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
SHEARS,A3SKEW89V5,0,D,5,Cat,0,0,0,0,0,0
SIEVE,A3SKEW89V5,0,D,5,Cat,0,0,0,0,0,0
SOAP,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
SPADE,A3SKEW89V5,1,D,5,Cat,1,0,0,0,0,0
SPRINKLER,A3SKEW89V5,1,D,5,Cat,1,0,0,0,0,0
TATTOO,A3SKEW89V5,0,D,3,Ad_hoc,0,0,0,0,0,0
TEPEE,A3SKEW89V5,0,D,4,Cat,0,1,1,1,1,1
TILE,A3SKEW89V5,1,D,2,Ad_hoc,1,1,1,1,1,1
TOWER,A3SKEW89V5,0,D,3,Ad_hoc,0,1,1,1,1,1
TOWNHOME,A3SKEW89V5,0,D,4,Cat,0,0,0,0,0,0
TRAILER,A3SKEW89V5,1,D,4,Cat,1,0,0,0,0,0
TRIMMER,A3SKEW89V5,0,D,5,Cat,0,0,0,0,0,0
TROWEL,A3SKEW89V5,1,D,5,Cat,1,0,0,0,0,0
TWEEZERS,A3SKEW89V5,0,D,2,Ad_hoc,0,0,0,0,0,0
VANITY,A3SKEW89V5,1,D,2,Ad_hoc,1,1,1,1,1,1
WEIGHTS,A3SKEW89V5,0,D,3,Ad_hoc,0,0,0,0,0,0
WHEELBARROW,A3SKEW89V5,1,D,5,Cat,1,1,1,1,1,1
WINCH,A3SKEW89V5,1,D,1,Unrel,1,0,0,0,0,0
WINDSHIELD,A3SKEW89V5,0,D,6,Unrel,0,0,0,0,0,0
WINNER,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
WIZARD,A3SKEW89V5,1,D,6,Unrel,1,1,1,1,1,1
WORKSHOP,A3SKEW89V5,0,D,1,Unrel,0,0,0,0,0,0
WRAP,A3SKEW89V5,1,D,1,Unrel,1,0,0,0,0,0
ZONE,A3SKEW89V5,1,D,6,Unrel,1,1,1,1,1,1
ALARM,A3U74S280Z4,0,F,3,Ad_hoc,0,0,0,0,0,0
ANVIL,A3U74S280Z4,1,F,6,Unrel,1,0,0,0,0,0
AVENUE,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
BARRACKS,A3U74S280Z4,0,F,4,Cat,0,0,0,0,0,0
BARS,A3U74S280Z4,1,F,3,Ad_hoc,1,0,0,0,0,0
BASKET,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
BLAZE,A3U74S280Z4,1,F,1,Unrel,1,0,0,0,0,0
BLISTER,A3U74S280Z4,1,F,6,Unrel,1,0,0,0,0,0
BOULDER,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
BROTH,A3U74S280Z4,0,F,6,Unrel,0,1,1,1,1,1
BRUSH,A3U74S280Z4,0,F,2,Ad_hoc,0,0,0,0,0,0
BUCKET,A3U74S280Z4,1,F,5,Cat,1,0,0,0,0,0
BUILDING,A3U74S280Z4,1,F,4,Cat,1,0,0,0,0,0
BUNGALOW,A3U74S280Z4,1,F,4,Cat,1,0,0,0,0,0
BUNKBED,A3U74S280Z4,0,F,3,Ad_hoc,0,0,0,0,0,0
CAFETERIA,A3U74S280Z4,0,F,3,Ad_hoc,0,0,0,0,0,0
CANDLE,A3U74S280Z4,1,F,2,Ad_hoc,1,0,0,0,0,0
CANYON,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
CASTLE,A3U74S280Z4,0,F,4,Cat,0,0,0,0,0,0
CELL,A3U74S280Z4,1,F,3,Ad_hoc,1,0,0,0,0,0
CELLOPHANE,A3U74S280Z4,1,F,1,Unrel,1,0,0,0,0,0
CEREAL,A3U74S280Z4,1,F,1,Unrel,1,0,0,0,0,0
CHAIN,A3U74S280Z4,0,F,3,Ad_hoc,0,0,0,0,0,0
CHAINLINK,A3U74S280Z4,1,F,3,Ad_hoc,1,0,0,0,0,0
CIGARETTE,A3U74S280Z4,0,F,3,Ad_hoc,0,0,0,0,0,0
CLASS,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
CLIPPERS,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
COMB,A3U74S280Z4,1,F,2,Ad_hoc,1,0,0,0,0,0
COMPOST,A3U74S280Z4,1,F,5,Cat,1,0,0,0,0,0
COTTAGE,A3U74S280Z4,0,F,4,Cat,0,0,0,0,0,0
CULTIVATOR,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
CURLING IRON,A3U74S280Z4,1,F,2,Ad_hoc,1,0,0,0,0,0
DAY,A3U74S280Z4,1,F,6,Unrel,1,0,0,0,0,0
DEODORANT,A3U74S280Z4,0,F,2,Ad_hoc,0,0,0,0,0,0
DETECTIVE,A3U74S280Z4,1,F,3,Ad_hoc,1,1,1,1,1,1
DETOUR,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
DORM,A3U74S280Z4,0,F,4,Cat,0,0,0,0,0,0
DOWEL,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
DUPLEX,A3U74S280Z4,0,F,4,Cat,0,0,0,0,0,0
DWARF,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
EDGER,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
FAUCET,A3U74S280Z4,1,F,2,Ad_hoc,1,0,0,0,0,0
FIGHTS,A3U74S280Z4,0,F,3,Ad_hoc,0,0,0,0,0,0
FINGERPRINTS,A3U74S280Z4,0,F,3,Ad_hoc,0,0,0,0,0,0
FLURRY,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
FOSSIL,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
FOUL,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
GIN,A3U74S280Z4,1,F,1,Unrel,1,0,0,0,0,0
GONG,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
GUARD,A3U74S280Z4,1,F,3,Ad_hoc,1,0,0,0,0,0
HAIR DRYER,A3U74S280Z4,1,F,2,Ad_hoc,1,0,0,0,0,0
HOTEL,A3U74S280Z4,1,F,4,Cat,1,1,1,1,1,1
HOUSEBOAT,A3U74S280Z4,1,F,4,Cat,1,0,0,0,0,0
IGLOO,A3U74S280Z4,0,F,4,Cat,0,0,0,0,0,0
INMATE,A3U74S280Z4,0,F,3,Ad_hoc,1,1,1,1,1,1
IRON,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
JACKPOT,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
JAR,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
JAZZ,A3U74S280Z4,1,F,6,Unrel,1,0,0,0,0,0
JOKE,A3U74S280Z4,1,F,1,Unrel,1,0,0,0,0,0
KISS,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
KNOCK,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
LADDER,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
LANCE,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
LANDMARK,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
LASER,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
LODGE,A3U74S280Z4,0,F,4,Cat,0,0,0,0,0,0
LOOFAH,A3U74S280Z4,0,F,2,Ad_hoc,0,0,0,0,0,0
LOTION,A3U74S280Z4,0,F,2,Ad_hoc,0,0,0,0,0,0
MACHETE,A3U74S280Z4,1,F,5,Cat,1,0,0,0,0,0
MANSION,A3U74S280Z4,1,F,4,Cat,1,0,0,0,0,0
MARSH,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
MASCOT,A3U74S280Z4,0,F,6,Unrel,0,0,0,0,0,0
MAT,A3U74S280Z4,1,F,2,Ad_hoc,1,0,0,0,0,0
MAUVE,A3U74S280Z4,1,F,6,Unrel,1,0,0,0,0,0
MEDICINE,A3U74S280Z4,0,F,2,Ad_hoc,0,0,0,0,0,0
MOTEL,A3U74S280Z4,1,F,4,Cat,1,0,0,0,0,0
MOUTHWASH,A3U74S280Z4,0,F,2,Ad_hoc,0,0,0,0,0,0
NEEDLE,A3U74S280Z4,1,F,3,Ad_hoc,1,0,0,0,0,0
OFFICER,A3U74S280Z4,1,F,3,Ad_hoc,1,0,0,0,0,0
PALACE,A3U74S280Z4,0,F,4,Cat,0,0,0,0,0,0
PENTHOUSE,A3U74S280Z4,1,F,4,Cat,1,0,0,0,0,0
PICK,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
PISTOL,A3U74S280Z4,1,F,3,Ad_hoc,1,1,1,1,1,1
PITCHFORK,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
PLANTER,A3U74S280Z4,1,F,5,Cat,1,1,1,1,1,1
PLOW,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
PLUNGER,A3U74S280Z4,1,F,2,Ad_hoc,1,0,0,0,0,0
ROOM,A3U74S280Z4,1,F,4,Cat,1,0,0,0,0,0
SCALE,A3U74S280Z4,1,F,2,Ad_hoc,1,0,0,0,0,0
SCYTHE,A3U74S280Z4,1,F,5,Cat,1,0,0,0,0,0
SEEDS,A3U74S280Z4,1,F,5,Cat,0,1,1,1,1,1
SHACK,A3U74S280Z4,1,F,4,Cat,1,1,1,1,1,1
SHACKLE,A3U74S280Z4,0,F,3,Ad_hoc,1,1,1,1,1,1
SHAMPOO,A3U74S280Z4,0,F,2,Ad_hoc,0,1,1,1,1,1
SHAVER,A3U74S280Z4,0,F,2,Ad_hoc,0,1,1,1,1,1
SHEARS,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
SIEVE,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
SOAP,A3U74S280Z4,0,F,2,Ad_hoc,0,1,1,1,1,1
SPADE,A3U74S280Z4,1,F,5,Cat,1,0,0,0,0,0
SPRINKLER,A3U74S280Z4,1,F,5,Cat,1,0,0,0,0,0
TATTOO,A3U74S280Z4,0,F,3,Ad_hoc,0,0,0,0,0,0
TEPEE,A3U74S280Z4,0,F,4,Cat,0,1,1,1,1,1
TILE,A3U74S280Z4,0,F,2,Ad_hoc,0,0,0,0,0,0
TOWER,A3U74S280Z4,1,F,3,Ad_hoc,1,0,0,0,0,0
TOWNHOME,A3U74S280Z4,0,F,4,Cat,0,1,1,1,1,1
TRAILER,A3U74S280Z4,0,F,4,Cat,0,0,0,0,0,0
TRIMMER,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
TROWEL,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
TWEEZERS,A3U74S280Z4,1,F,2,Ad_hoc,1,0,0,0,0,0
VANITY,A3U74S280Z4,0,F,2,Ad_hoc,0,0,0,0,0,0
WEIGHTS,A3U74S280Z4,0,F,3,Ad_hoc,0,0,0,0,0,0
WHEELBARROW,A3U74S280Z4,0,F,5,Cat,0,0,0,0,0,0
WINCH,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
WINDSHIELD,A3U74S280Z4,1,F,6,Unrel,1,0,0,0,0,0
WINNER,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
WIZARD,A3U74S280Z4,1,F,6,Unrel,1,0,0,0,0,0
WORKSHOP,A3U74S280Z4,1,F,1,Unrel,1,0,0,0,0,0
WRAP,A3U74S280Z4,0,F,1,Unrel,0,0,0,0,0,0
ZONE,A3U74S280Z4,1,F,6,Unrel,1,0,0,0,0,0
ALARM,A3VKMZEZL3CCPN,0,F,3,Ad_hoc,0,0,0,0,0,0
ANVIL,A3VKMZEZL3CCPN,1,F,6,Unrel,1,1,1,1,1,1
AVENUE,A3VKMZEZL3CCPN,0,F,1,Unrel,0,0,0,0,0,0
BARRACKS,A3VKMZEZL3CCPN,1,F,4,Cat,1,0,0,0,0,0
BARS,A3VKMZEZL3CCPN,0,F,3,Ad_hoc,0,0,0,0,0,0
BASKET,A3VKMZEZL3CCPN,1,F,5,Cat,1,0,0,0,0,0
BLAZE,A3VKMZEZL3CCPN,0,F,1,Unrel,0,0,0,0,0,0
BLISTER,A3VKMZEZL3CCPN,0,F,6,Unrel,0,0,0,0,0,0
BOULDER,A3VKMZEZL3CCPN,0,F,6,Unrel,0,0,0,0,0,0
BROTH,A3VKMZEZL3CCPN,0,F,6,Unrel,0,0,0,0,0,0
BRUSH,A3VKMZEZL3CCPN,1,F,2,Ad_hoc,1,0,0,0,0,0
BUCKET,A3VKMZEZL3CCPN,1,F,5,Cat,1,1,1,1,1,1
BUILDING,A3VKMZEZL3CCPN,0,F,4,Cat,0,0,0,0,0,0
BUNGALOW,A3VKMZEZL3CCPN,1,F,4,Cat,1,0,0,0,0,0
BUNKBED,A3VKMZEZL3CCPN,0,F,3,Ad_hoc,0,0,0,0,0,0
CAFETERIA,A3VKMZEZL3CCPN,0,F,3,Ad_hoc,0,1,1,1,1,1
CANDLE,A3VKMZEZL3CCPN,0,F,2,Ad_hoc,0,0,0,0,0,0
CANYON,A3VKMZEZL3CCPN,1,F,1,Unrel,1,0,0,0,0,0
CASTLE,A3VKMZEZL3CCPN,1,F,4,Cat,1,1,1,1,1,1
CELL,A3VKMZEZL3CCPN,0,F,3,Ad_hoc,0,1,1,1,1,1
CELLOPHANE,A3VKMZEZL3CCPN,1,F,1,Unrel,1,1,1,1,1,1
CEREAL,A3VKMZEZL3CCPN,0,F,1,Unrel,0,0,0,0,0,0
CHAIN,A3VKMZEZL3CCPN,0,F,3,Ad_hoc,0,1,1,1,1,1
CHAINLINK,A3VKMZEZL3CCPN,0,F,3,Ad_hoc,0,1,1,1,1,1
CIGARETTE,A3VKMZEZL3CCPN,0,F,3,Ad_hoc,0,0,0,0,0,0
CLASS,A3VKMZEZL3CCPN,1,F,6,Unrel,1,0,0,0,0,0
CLIPPERS,A3VKMZEZL3CCPN,0,F,5,Cat,0,0,0,0,0,0
COMB,A3VKMZEZL3CCPN,0,F,2,Ad_hoc,0,1,1,1,1,1
COMPOST,A3VKMZEZL3CCPN,0,F,5,Cat,0,0,0,0,0,0
COTTAGE,A3VKMZEZL3CCPN,1,F,4,Cat,1,0,0,0,0,0
CULTIVATOR,A3VKMZEZL3CCPN,1,F,5,Cat,1,0,0,0,0,0
CURLING IRON,A3VKMZEZL3CCPN,1,F,2,Ad_hoc,1,0,0,0,0,0
